Variant	Adjectives
Adj_to	necessary
Adj_to	necessary
Adj_to	acceptable
Adj_to	acceptable
Adj_to	fitting
Adj_to	hard
Adj_to	hard
Adj_to	illegal
Adj_to	instructive
Adj_to	dangerous
Adj_to	important
Adj_to	hard
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	customary
Adj_to	common
Adj_to	common
Adj_to	customary
Adj_to	difficult
Adj_to	possible
Adj_to	essential
Adj_to	essential
Adj_to	necessary
Adj_to	necessary
Adj_to	crucial
Adj_to	reasonable
Adj_to	necessary
Adj_to	reasonable
Adj_to	imperative
Adj_to	distressing
Adj_to	difficult
Adj_to	possible
Adj_to	possible
Adj_to	interesting
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	inspirational
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	rare
Adj_to	right
Adj_to	hard
Adj_to	possible
Adj_to	plausible
Adj_to	useful
Adj_to	irrational
Adj_to	rational
Adj_to	common
Adj_to	easy
Adj_to	essential
Adj_to	important
Adj_to	pernicious
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	hard
Adj_to	hard
Adj_to	possible
Adj_to	hard
Adj_to	hard
Adj_to	false
Adj_to	necessary
Adj_to	customary
Adj_to	convenient
Adj_to	naive
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	useful
Adj_to	useful
Adj_to	impossible
Adj_to	likely
Adj_to	costly
Adj_to	cheap
Adj_to	possible
Adj_to	necessary
Adj_to	honorable
Adj_to	necessary
Adj_to	uncommon
Adj_to	important
Adj_to	useful
Adj_to	expensive
Adj_to	difficult
Adj_to	necessary
Adj_to	essential
Adj_to	sufficient
Adj_to	hard
Adj_to	sufficient
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	appropriate
Adj_to	tempting
Adj_to	common
Adj_to	easy
Adj_to	easy
Adj_to	sufficient
Adj_to	difficult
Adj_to	hard
Adj_to	important
Adj_to	sensitive
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	good
Adj_to	fair
Adj_to	useful
Adj_to	helpful
Adj_to	useful
Adj_to	useful
Adj_to	important
Adj_to	necessary
Adj_to	useless
Adj_to	critical
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	fair
Adj_to	reasonable
Adj_to	helpful
Adj_to	impossible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	good
Adj_to	hard
Adj_to	necessary
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	early
Adj_to	enough
Adj_to	possible
Adj_to	hard
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	easy
Adj_to	possible
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	wrong
Adj_to	sufficient
Adj_to	necessary
Adj_to	important
Adj_to	sobering
Adj_to	useful
Adj_to	safe
Adj_to	difficult
Adj_to	unrealistic
Adj_to	unrealistic
Adj_to	impossible
Adj_to	reasonable
Adj_to	impossible
Adj_to	interesting
Adj_to	worthwhile
Adj_to	impossible
Adj_to	easy
Adj_to	important
Adj_to	premature
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	good
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	rational
Adj_to	important
Adj_to	difficult
Adj_to	useful
Adj_to	senseless
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	plausible
Adj_to	sensible
Adj_to	useful
Adj_to	good
Adj_to	wrong
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	impossible
Adj_to	adequate
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	fashionable
Adj_to	important
Adj_to	possible
Adj_to	worthwhile
Adj_to	uncommon
Adj_to	fair
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	pragmatic
Adj_to	crucial
Adj_to	premature
Adj_to	simplistic
Adj_to	common
Adj_to	difficult
Adj_to	good
Adj_to	disingenuous
Adj_to	easy
Adj_to	important
Adj_to	hard
Adj_to	hard
Adj_to	inhumane
Adj_to	reasonable
Adj_to	reasonable
Adj_to	late
Adj_to	tough
Adj_to	possible
Adj_to	hard
Adj_to	easy
Adj_to	difficult
Adj_to	hard
Adj_to	easy
Adj_to	easy
Adj_to	fair
Adj_to	fair
Adj_to	fair
Adj_to	necessary
Adj_to	sound
Adj_to	difficult
Adj_to	hard
Adj_to	detrimental
Adj_to	dangerous
Adj_to	necessary
Adj_to	undesirable
Adj_to	bad
Adj_to	preferable
Adj_to	good
Adj_to	desirable
Adj_to	helpful
Adj_to	possible
Adj_to	safe
Adj_to	conventional
Adj_to	desirable
Adj_to	important
Adj_to	hard
Adj_to	important
Adj_to	helpful
Adj_to	unproblematic
Adj_to	important
Adj_to	necessary
Adj_to	natural
Adj_to	difficult
Adj_to	late
Adj_to	early
Adj_to	possible
Adj_to	worthwhile
Adj_to	reasonable
Adj_to	legitimate
Adj_to	necessary
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	impossible
Adj_to	difficult
Adj_to	reasonable
Adj_to	reasonable
Adj_to	difficult
Adj_to	possible
Adj_to	enough
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	necessary
Adj_to	difficult
Adj_to	fair
Adj_to	hard
Adj_to	interesting
Adj_to	ironic
Adj_to	important
Adj_to	important
Adj_to	vital
Adj_to	impossible
Adj_to	important
Adj_to	good
Adj_to	good
Adj_to	good
Adj_to	difficult
Adj_to	reasonable
Adj_to	interesting
Adj_to	chilling
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	easy
Adj_to	necessary
Adj_to	important
Adj_to	impossible
Adj_to	unnecessary
Adj_to	safe
Adj_to	appropriate
Adj_to	correct
Adj_to	risky
Adj_to	good
Adj_to	important
Adj_to	hard
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	reasonable
Adj_to	reasonable
Adj_to	advisable
Adj_to	essential
Adj_to	important
Adj_to	counterproductive
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	fair
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	valuable
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	difficult
Adj_to	preposterous
Adj_to	straightforward
Adj_to	important
Adj_to	necessary
Adj_to	hard
Adj_to	absurd
Adj_to	tempting
Adj_to	possible
Adj_to	significant
Adj_to	easy
Adj_to	legitimate
Adj_to	meaningful
Adj_to	easy
Adj_to	great
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	advisable
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	valuable
Adj_to	difficult
Adj_to	easy
Adj_to	crucial
Adj_to	good
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	well-known
Adj_to	difficult
Adj_to	good
Adj_to	dangerous
Adj_to	advisable
Adj_to	appropriate
Adj_to	ridiculous
Adj_to	impossible
Adj_to	amazing
Adj_to	tempting
Adj_to	difficult
Adj_to	possible
Adj_to	crucial
Adj_to	good
Adj_to	hard
Adj_to	good
Adj_to	unfair
Adj_to	impossible
Adj_to	normal
Adj_to	productive
Adj_to	interesting
Adj_to	possible
Adj_to	interesting
Adj_to	necessary
Adj_to	hard
Adj_to	hard
Adj_to	easy
Adj_to	tempting
Adj_to	inappropriate
Adj_to	astonishing
Adj_to	important
Adj_to	customary
Adj_to	unrealistic
Adj_to	fashionable
Adj_to	possible
Adj_to	reasonable
Adj_to	easy
Adj_to	easy
Adj_to	difficult
Adj_to	rare
Adj_to	reasonable
Adj_to	fitting
Adj_to	easy
Adj_to	interesting
Adj_to	common
Adj_to	appropriate
Adj_to	intriguing
Adj_to	essential
Adj_to	important
Adj_to	essential
Adj_to	difficult
Adj_to	desirable
Adj_to	reasonable
Adj_to	hard
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	conventional
Adj_to	tempting
Adj_to	tempting
Adj_to	hard
Adj_to	unreasonable
Adj_to	necessary
Adj_to	possible
Adj_to	easy
Adj_to	tricky
Adj_to	relevant
Adj_to	possible
Adj_to	impossible
Adj_to	easy
Adj_to	legal
Adj_to	possible
Adj_to	uncertain
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	difficult
Adj_to	difficult
Adj_to	fair
Adj_to	possible
Adj_to	unreasonable
Adj_to	impossible
Adj_to	important
Adj_to	good
Adj_to	difficult
Adj_to	natural
Adj_to	startling
Adj_to	important
Adj_to	impossible
Adj_to	reasonable
Adj_to	necessary
Adj_to	strange
Adj_to	difficult
Adj_to	natural
Adj_to	difficult
Adj_to	fruitful
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	necessary
Adj_to	possible
Adj_to	impossible
Adj_to	fair
Adj_to	feasible
Adj_to	difficult
Adj_to	tempting
Adj_to	possible
Adj_to	reasonable
Adj_to	unusual
Adj_to	interesting
Adj_to	interesting
Adj_to	important
Adj_to	useless
Adj_to	logical
Adj_to	reasonable
Adj_to	audacious
Adj_to	impossible
Adj_to	difficult
Adj_to	reasonable
Adj_to	unreasonable
Adj_to	difficult
Adj_to	unreasonable
Adj_to	hard
Adj_to	possible
Adj_to	great
Adj_to	easy
Adj_to	safe
Adj_to	difficult
Adj_to	possible
Adj_to	helpful
Adj_to	nice
Adj_to	difficult
Adj_to	common
Adj_to	possible
Adj_to	meaningful
Adj_to	useful
Adj_to	instructive
Adj_to	distressing
Adj_to	difficult
Adj_to	easy
Adj_to	hard
Adj_to	useful
Adj_to	advantageous
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	preferable
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	possible
Adj_to	illegal
Adj_to	illegal
Adj_to	bad
Adj_to	mandatory
Adj_to	uncommon
Adj_to	interesting
Adj_to	interesting
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	feasible
Adj_to	reasonable
Adj_to	prudent
Adj_to	easy
Adj_to	critical
Adj_to	important
Adj_to	important
Adj_to	helpful
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	critical
Adj_to	imperative
Adj_to	normal
Adj_to	important
Adj_to	beneficial
Adj_to	reasonable
Adj_to	important
Adj_to	difficult
Adj_to	daunting
Adj_to	bizarre
Adj_to	necessary
Adj_to	important
Adj_to	essential
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	possible
Adj_to	good
Adj_to	preferable
Adj_to	desirable
Adj_to	possible
Adj_to	feasible
Adj_to	necessary
Adj_to	popular
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	hard
Adj_to	impossible
Adj_to	hard
Adj_to	nice
Adj_to	interesting
Adj_to	good
Adj_to	possible
Adj_to	hard
Adj_to	necessary
Adj_to	good
Adj_to	good
Adj_to	hard
Adj_to	nice
Adj_to	important
Adj_to	impossible
Adj_to	easy
Adj_to	easy
Adj_to	impossible
Adj_to	hard
Adj_to	interesting
Adj_to	possible
Adj_to	natural
Adj_to	tempting
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	common
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	inappropriate
Adj_to	vital
Adj_to	important
Adj_to	easy
Adj_to	helpful
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	enough
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	necessary
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	difficult
Adj_to	necessary
Adj_to	hard
Adj_to	difficult
Adj_to	ideal
Adj_to	possible
Adj_to	wise
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	preferable
Adj_to	reasonable
Adj_to	necessary
Adj_to	useful
Adj_to	possible
Adj_to	imperative
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	correct
Adj_to	difficult
Adj_to	unusual
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	easy
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	possible
Adj_to	easy
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	critical
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	desirable
Adj_to	important
Adj_to	desirable
Adj_to	possible
Adj_to	important
Adj_to	common
Adj_to	common
Adj_to	costly
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	advantageous
Adj_to	efficient
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	reasonable
Adj_to	natural
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	simple
Adj_to	difficult
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	simple
Adj_to	impossible
Adj_to	possible
Adj_to	necessary
Adj_to	sufficient
Adj_to	important
Adj_to	desirable
Adj_to	necessary
Adj_to	possible
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	good
Adj_to	necessary
Adj_to	impossible
Adj_to	interesting
Adj_to	easy
Adj_to	good
Adj_to	impossible
Adj_to	instructive
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	interesting
Adj_to	possible
Adj_to	easy
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	crucial
Adj_to	important
Adj_to	important
Adj_to	reasonable
Adj_to	difficult
Adj_to	important
Adj_to	inadequate
Adj_to	possible
Adj_to	essential
Adj_to	possible
Adj_to	sound
Adj_to	uncommon
Adj_to	impossible
Adj_to	toxic
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	natural
Adj_to	difficult
Adj_to	hard
Adj_to	impossible
Adj_to	unnecessary
Adj_to	difficult
Adj_to	irrelevant
Adj_to	easy
Adj_to	important
Adj_to	easy
Adj_to	reasonable
Adj_to	difficult
Adj_to	essential
Adj_to	necessary
Adj_to	easy
Adj_to	impossible
Adj_to	impossible
Adj_to	difficult
Adj_to	wrong
Adj_to	possible
Adj_to	impossible
Adj_to	difficult
Adj_to	possible
Adj_to	proper
Adj_to	safe
Adj_to	right
Adj_to	right
Adj_to	possible
Adj_to	crucial
Adj_to	important
Adj_to	worthwhile
Adj_to	unjust
Adj_to	okay
Adj_to	acceptable
Adj_to	necessary
Adj_to	wise
Adj_to	essential
Adj_to	shameful
Adj_to	difficult
Adj_to	difficult
Adj_to	necessary
Adj_to	unreasonable
Adj_to	hard
Adj_to	hard
Adj_to	essential
Adj_to	important
Adj_to	hard
Adj_to	appropriate
Adj_to	impossible
Adj_to	hard
Adj_to	interesting
Adj_to	explicit
Adj_to	important
Adj_to	early
Adj_to	tempting
Adj_to	hard
Adj_to	impossible
Adj_to	impossible
Adj_to	impossible
Adj_to	easy
Adj_to	hard
Adj_to	commonplace
Adj_to	hard
Adj_to	hard
Adj_to	plausible
Adj_to	difficult
Adj_to	difficult
Adj_to	rational
Adj_to	rational
Adj_to	rational
Adj_to	rational
Adj_to	pointless
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	safe
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	illusory
Adj_to	wrong
Adj_to	enough
Adj_to	interesting
Adj_to	important
Adj_to	easy
Adj_to	hard
Adj_to	impossible
Adj_to	important
Adj_to	customary
Adj_to	sufficient
Adj_to	hard
Adj_to	important
Adj_to	false
Adj_to	problematic
Adj_to	interesting
Adj_to	acceptable
Adj_to	far-fetched
Adj_to	impossible
Adj_to	possible
Adj_to	difficult
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	unthinkable
Adj_to	fine
Adj_to	intolerant
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	permissible
Adj_to	crucial
Adj_to	important
Adj_to	important
Adj_to	crucial
Adj_to	crucial
Adj_to	necessary
Adj_to	necessary
Adj_to	possible
Adj_to	impossible
Adj_to	possible
Adj_to	important
Adj_to	safe
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	enough
Adj_to	enough
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	legitimate
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	absurd
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	inconsistent
Adj_to	impossible
Adj_to	necessary
Adj_to	necessary
Adj_to	insufficient
Adj_to	possible
Adj_to	interesting
Adj_to	difficult
Adj_to	difficult
Adj_to	interesting
Adj_to	easy
Adj_to	important
Adj_to	easy
Adj_to	hard
Adj_to	hard
Adj_to	difficult
Adj_to	hard
Adj_to	impossible
Adj_to	easy
Adj_to	easy
Adj_to	wise
Adj_to	unrealistic
Adj_to	easy
Adj_to	hard
Adj_to	important
Adj_to	worthwhile
Adj_to	essential
Adj_to	important
Adj_to	interesting
Adj_to	illegal
Adj_to	important
Adj_to	important
Adj_to	enough
Adj_to	reasonable
Adj_to	impossible
Adj_to	critical
Adj_to	critical
Adj_to	impossible
Adj_to	possible
Adj_to	impossible
Adj_to	interesting
Adj_to	early
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	instructive
Adj_to	hard
Adj_to	instructive
Adj_to	possible
Adj_to	fair
Adj_to	worthwhile
Adj_to	interesting
Adj_to	important
Adj_to	safe
Adj_to	difficult
Adj_to	hard
Adj_to	impossible
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	impossible
Adj_to	tempting
Adj_to	safe
Adj_to	permissible
Adj_to	appalling
Adj_to	necessary
Adj_to	tempting
Adj_to	common
Adj_to	important
Adj_to	possible
Adj_to	insensible
Adj_to	important
Adj_to	impossible
Adj_to	expensive
Adj_to	necessary
Adj_to	desirable
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	desirable
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	safe
Adj_to	impossible
Adj_to	difficult
Adj_to	possible
Adj_to	urgent
Adj_to	hard
Adj_to	impossible
Adj_to	possible
Adj_to	preferable
Adj_to	common
Adj_to	difficult
Adj_to	necessary
Adj_to	necessary
Adj_to	worthwhile
Adj_to	enough
Adj_to	possible
Adj_to	tempting
Adj_to	incorrect
Adj_to	necessary
Adj_to	difficult
Adj_to	unjustifiable
Adj_to	impossible
Adj_to	possible
Adj_to	enough
Adj_to	necessary
Adj_to	difficult
Adj_to	impossible
Adj_to	plausible
Adj_to	impossible
Adj_to	important
Adj_to	common
Adj_to	important
Adj_to	difficult
Adj_to	interesting
Adj_to	easy
Adj_to	possible
Adj_to	uncommon
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	striking
Adj_to	important
Adj_to	safe
Adj_to	possible
Adj_to	impossible
Adj_to	difficult
Adj_to	common
Adj_to	easy
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	critical
Adj_to	convenient
Adj_to	conventional
Adj_to	convenient
Adj_to	natural
Adj_to	important
Adj_to	safe
Adj_to	common
Adj_to	tempting
Adj_to	safe
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	proper
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	essential
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	likely
Adj_to	unnecessary
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	good
Adj_to	important
Adj_to	useful
Adj_to	reasonable
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	difficult
Adj_to	hard
Adj_to	surprising
Adj_to	reasonable
Adj_to	newsworthy
Adj_to	important
Adj_to	desirable
Adj_to	interesting
Adj_to	important
Adj_to	impossible
Adj_to	easy
Adj_to	easy
Adj_to	proper
Adj_to	good
Adj_to	invalid
Adj_to	impossible
Adj_to	right
Adj_to	fair
Adj_to	tempting
Adj_to	possible
Adj_to	hard
Adj_to	easy
Adj_to	pleasant
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	unlawful
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	wrong
Adj_to	difficult
Adj_to	possible
Adj_to	hard
Adj_to	fair
Adj_to	difficult
Adj_to	hard
Adj_to	easy
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	tragic
Adj_to	important
Adj_to	advantageous
Adj_to	hard
Adj_to	reasonable
Adj_to	desirable
Adj_to	sufficient
Adj_to	difficult
Adj_to	necessary
Adj_to	easy
Adj_to	easy
Adj_to	enough
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	difficult
Adj_to	instructive
Adj_to	surprising
Adj_to	appropriate
Adj_to	critical
Adj_to	natural
Adj_to	important
Adj_to	unrealistic
Adj_to	disturbing
Adj_to	necessary
Adj_to	necessary
Adj_to	straightforward
Adj_to	reasonable
Adj_to	tempting
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	okay
Adj_to	important
Adj_to	possible
Adj_to	dangerous
Adj_to	incumbent
Adj_to	difficult
Adj_to	shocking
Adj_to	necessary
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	necessary
Adj_to	easy
Adj_to	late
Adj_to	hard
Adj_to	easy
Adj_to	fair
Adj_to	impossible
Adj_to	possible
Adj_to	tempting
Adj_to	easy
Adj_to	necessary
Adj_to	impossible
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	good
Adj_to	necessary
Adj_to	difficult
Adj_to	instructive
Adj_to	hard
Adj_to	safe
Adj_to	safe
Adj_to	necessary
Adj_to	accurate
Adj_to	impossible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	pertinent
Adj_to	useful
Adj_to	important
Adj_to	vital
Adj_to	safe
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	costly
Adj_to	attractive
Adj_to	easy
Adj_to	difficult
Adj_to	good
Adj_to	feasible
Adj_to	important
Adj_to	important
Adj_to	fair
Adj_to	common
Adj_to	appropriate
Adj_to	worthwhile
Adj_to	difficult
Adj_to	hard
Adj_to	necessary
Adj_to	important
Adj_to	sensible
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	early
Adj_to	important
Adj_to	important
Adj_to	fair
Adj_to	uncommon
Adj_to	hard
Adj_to	impossible
Adj_to	hard
Adj_to	easy
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	appropriate
Adj_to	easy
Adj_to	easy
Adj_to	necessary
Adj_to	unethical
Adj_to	important
Adj_to	important
Adj_to	advisable
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	hard
Adj_to	interesting
Adj_to	fascinating
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	naive
Adj_to	important
Adj_to	fair
Adj_to	impossible
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	nice
Adj_to	nice
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	shocking
Adj_to	difficult
Adj_to	easy
Adj_to	fair
Adj_to	important
Adj_to	appropriate
Adj_to	difficult
Adj_to	imperative
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	difficult
Adj_to	hard
Adj_to	appropriate
Adj_to	necessary
Adj_to	useful
Adj_to	improper
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	safe
Adj_to	risky
Adj_to	good
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	hard
Adj_to	difficult
Adj_to	imperative
Adj_to	safe
Adj_to	important
Adj_to	useful
Adj_to	helpful
Adj_to	important
Adj_to	interesting
Adj_to	essential
Adj_to	important
Adj_to	vital
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	essential
Adj_to	easy
Adj_to	significant
Adj_to	important
Adj_to	surprising
Adj_to	unwise
Adj_to	incumbent
Adj_to	important
Adj_to	hard
Adj_to	sufficient
Adj_to	interesting
Adj_to	unreasonable
Adj_to	safe
Adj_to	useful
Adj_to	important
Adj_to	stressful
Adj_to	fair
Adj_to	stressful
Adj_to	uneconomical
Adj_to	possible
Adj_to	comforting
Adj_to	prudent
Adj_to	logical
Adj_to	logical
Adj_to	important
Adj_to	reasonable
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	difficult
Adj_to	possible
Adj_to	safe
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	incumbent
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	interesting
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	counterproductive
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	easy
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	wrong
Adj_to	wrong
Adj_to	absurd
Adj_to	easy
Adj_to	difficult
Adj_to	arbitrary
Adj_to	hard
Adj_to	necessary
Adj_to	reductive
Adj_to	impossible
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	essential
Adj_to	important
Adj_to	inadvisable
Adj_to	easy
Adj_to	necessary
Adj_to	exciting
Adj_to	important
Adj_to	important
Adj_to	uncommon
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	useful
Adj_to	necessary
Adj_to	important
Adj_to	helpful
Adj_to	appropriate
